fila_test,id_objeto,clase,prediccion_rf,mal_clasificado_rf,es_clase_dificil,score_isolation_forest,score_lof,rank_if,rank_lof,top_if,top_lof,candidato_fuerte,candidato_interesante
5646,CSS_J152802.4-070132,RS CVn,EW,True,True,0.449860394762706,1.2781327497246384,1420,596,False,False,False,False
5647,CSS_J234805.4+210547,EW,EW,False,False,0.363402273348607,1.0285079435840423,7080,5048,False,False,False,False
5648,CSS_J175109.0+392021,EW,EW,False,False,0.41073721702359706,1.150020290198986,2866,1599,False,False,False,False
5649,CSS_J085820.4-041908,EW,EW,False,False,0.39102892750354995,1.038930630548725,4228,4540,False,False,False,False
5650,CSS_J071615.9+315825,EW,EW,False,False,0.3738605616379814,1.024465093210712,5974,5267,False,False,False,False
5651,CSS_J171908.9+123555,EW,EW,False,False,0.40655722565489677,1.0364014067014051,3066,4658,False,False,False,False
5652,CSS_J150249.3-121034,EW,EW,False,False,0.3600123736876252,1.190681794628145,7419,1130,False,False,False,False
5653,CSS_J213310.7+013929,EW,EW,False,False,0.359633384548001,1.1087941142544577,7460,2298,False,False,False,False
5654,CSS_J081442.8+514306,EW,EW,False,False,0.38907421807597814,1.0036118388270876,4409,6544,False,False,False,False
5655,CSS_J174547.6+435848,EW,EW,False,False,0.4170967547712241,1.015278608975836,2534,5783,False,False,False,False
5656,CSS_J150315.4+180322,EW,EA,True,False,0.4691937372215574,1.0764398417572425,1029,3117,False,False,False,False
5657,CSS_J050802.5-045859,EW,EW,False,False,0.36651377772479815,1.0170217518493179,6764,5694,False,False,False,False
5658,CSS_J033023.3+274806,EW,EW,False,False,0.38428434590774435,1.046158857327092,4840,4224,False,False,False,False
5659,CSS_J080923.9+040316,RRd,EW,True,True,0.36681142848936965,0.9781162649801187,6731,7832,False,False,False,False
5660,CSS_J022313.0+304023,EW,EW,False,False,0.5051747781609437,1.0947689272906869,510,2607,False,False,False,False
5661,CSS_J081919.7+113637,EW,EW,False,False,0.36864424904485815,0.9792019107199306,6536,7797,False,False,False,False
5662,CSS_J085442.6+150413,EW,EW,False,False,0.39814197466668866,1.0623259557270917,3630,3577,False,False,False,False
5663,CSS_J094148.8+012627,EW,EW,False,False,0.364532059073296,1.0079108593698065,6973,6259,False,False,False,False
5664,CSS_J172424.8+174153,RRc,RRc,False,False,0.36949536937602306,1.0899791450650473,6449,2722,False,False,False,False
5665,CSS_J165853.8+081101,RS CVn,EA,True,True,0.495481826928517,1.083063277724642,608,2905,False,False,False,False
5666,CSS_J165136.8+054628,EW,EW,False,False,0.385650775998536,1.3030124411564212,4706,499,False,False,False,False
5667,CSS_J033440.6+175431,EW,EW,False,False,0.42477240911355796,1.0656677253547753,2209,3460,False,False,False,False
5668,CSS_J021154.7-125700,RS CVn,EW,True,True,0.4049311690918162,1.331058362235515,3172,405,False,False,False,False
5669,CSS_J210615.1-110549,EW,EW,False,False,0.3869415891498351,1.0192491487876598,4590,5547,False,False,False,False
5670,CSS_J171342.2+302424,EW,EW,False,False,0.3662801841108084,1.0768260666178386,6788,3105,False,False,False,False
5671,CSS_J172922.8+370813,EW,EW,False,False,0.3686118613957377,1.0348459428197148,6545,4730,False,False,False,False
5672,CSS_J230720.0+383330,EW,EW,False,False,0.3911673520213472,0.9887784437293489,4221,7386,False,False,False,False
5673,CSS_J110151.7+155237,EW,EW,False,False,0.3807150348162631,1.113076577540161,5225,2210,False,False,False,False
5674,CSS_J171926.5+332002,EW,EW,False,False,0.43193109254032586,1.2205108884882294,1950,904,False,False,False,False
5675,CSS_J005415.5+424434,EW,EW,False,False,0.4207791633400213,1.000273191452328,2372,6748,False,False,False,False
5676,CSS_J030605.4+113921,EW,EW,False,False,0.45130199025754136,1.4100244652338165,1389,246,False,False,False,False
5677,CSS_J041827.3+311003,EW,EW,False,False,0.6036436061094523,1.394774134972725,126,266,True,False,False,False
5678,CSS_J050548.1+051249,EW,EW,False,False,0.3603957707129503,1.0149164241226238,7383,5803,False,False,False,False
5679,CSS_J160524.5+390501,RRc,EW,True,False,0.374996200074675,1.0870633553276625,5833,2802,False,False,False,False
5680,CSS_J205016.2-080430,EW,EW,False,False,0.35797711915503755,1.037205641623658,7590,4626,False,False,False,False
5681,CSS_J070038.7+345827,EW,EW,False,False,0.37070478416939934,1.0262401197708793,6328,5173,False,False,False,False
5682,CSS_J050852.1+030316,EW,EW,False,False,0.4397490392599513,1.3522638045695563,1695,352,False,False,False,False
5683,CSS_J074014.7+282349,EW,EW,False,False,0.42866521553849674,1.092679332931399,2047,2654,False,False,False,False
5684,CSS_J024831.2+081243,EW,EW,False,False,0.41152616511233336,1.0356244630841815,2823,4694,False,False,False,False
5685,CSS_J094843.1+282249,EA,EA,False,False,0.5369123095868433,1.093789195991066,318,2625,False,False,False,False
5686,CSS_J161804.2+093650,EW,EW,False,False,0.7283879383638214,2.1784301648122604,22,8,True,True,True,True
5687,CSS_J224509.5+225311,EW,EW,False,False,0.4249239458464428,1.071355534729904,2199,3253,False,False,False,False
5688,CSS_J162250.2+670527,RRab,RRc,True,False,0.36317114686855667,1.188174264143735,7101,1153,False,False,False,False
5689,CSS_J052930.1+024337,EA,EW,True,False,0.4624529242870375,1.3042963047364258,1154,493,False,False,False,False
5690,CSS_J002555.1+331237,EW,EW,False,False,0.4759608983092339,1.0241851438331386,909,5281,False,False,False,False
5691,CSS_J111437.5+093130,EA,EA,False,False,0.47879706084992213,1.0494945248286642,857,4074,False,False,False,False
5692,CSS_J075033.4+264135,EW,EW,False,False,0.40140925809443817,1.0523769309307036,3391,3964,False,False,False,False
5693,CSS_J152742.0+025944,RRc,RRc,False,False,0.3896645656926349,0.9993522719664221,4357,6799,False,False,False,False
5694,CSS_J083214.6+132713,EW,EW,False,False,0.4055051160027608,1.0033940423148855,3126,6558,False,False,False,False
5695,CSS_J105012.2-122541,EW,EW,False,False,0.3799131699936645,1.0321314010968474,5300,4872,False,False,False,False
5696,CSS_J101547.1-030307,EW,EW,False,False,0.3568307411927205,1.0791479672752353,7675,3031,False,False,False,False
5697,CSS_J081908.6+151842,EW,EW,False,False,0.40057286576933754,1.183804135411826,3454,1202,False,False,False,False
5698,CSS_J161728.9+042034,RRd,RRab,True,True,0.3703828020524782,1.055514182706102,6360,3817,False,False,False,False
5699,CSS_J152746.3-182754,EW,EW,False,False,0.4244896174895648,1.1056364536185233,2219,2364,False,False,False,False
5700,CSS_J005643.7+325335,EW,EW,False,False,0.3949057480227458,1.0983932337190203,3874,2539,False,False,False,False
5701,CSS_J121122.4-113207,EA,EA,False,False,0.48184117053121195,1.0879721944129652,807,2778,False,False,False,False
5702,CSS_J175209.5+424121,EW,EW,False,False,0.3658758107006725,1.005956350386152,6831,6386,False,False,False,False
5703,CSS_J090318.7+351256,EW,EW,False,False,0.4775424835331404,1.1125888042456986,881,2216,False,False,False,False
5704,CSS_J160925.6+160749,RRc,RRc,False,False,0.37319941005240226,1.1083366072322154,6057,2307,False,False,False,False
5705,CSS_J030552.8+022326,EW,EW,False,False,0.3921796687539167,1.0728507327942807,4122,3212,False,False,False,False
5706,CSS_J044943.5+100049,RRc,RRab,True,False,0.44420869585970146,1.3614276685297961,1565,329,False,False,False,False
5707,CSS_J052752.1+051500,RS CVn,EW,True,True,0.44865757403653883,1.1365868025753836,1452,1787,False,False,False,False
5708,CSS_J084406.5+002043,EW,EW,False,False,0.39049858905573787,1.264044834348082,4278,662,False,False,False,False
5709,CSS_J050419.3-121739,EW,EW,False,False,0.3587338103945402,1.0713694550018096,7535,3252,False,False,False,False
5710,CSS_J161458.4+153927,EW,EW,False,False,0.3738539335148056,1.0294985859008585,5975,4990,False,False,False,False
5711,CSS_J083643.6+030022,EA,EW,True,False,0.3941804824739913,1.0112593762848823,3934,6043,False,False,False,False
5712,CSS_J114517.9+005907,EW,EW,False,False,0.3661410192544111,1.0417662793234141,6803,4427,False,False,False,False
5713,CSS_J061055.9-075339,EW,RRc,True,False,0.44239541370572905,1.1857743903420424,1615,1182,False,False,False,False
5714,CSS_J013318.2-110639,RRd,RRc,True,True,0.37337591083249233,0.9631406886891352,6035,7993,False,False,False,False
5715,CSS_J161750.6+044131,RRc,RRc,False,False,0.3797253560509033,1.1250430929576019,5319,1978,False,False,False,False
5716,CSS_J212743.1+180305,EW,EW,False,False,0.35638382980470906,1.0149578636970364,7707,5800,False,False,False,False
5717,CSS_J095443.8-010421,EW,EW,False,False,0.40196811684337136,1.2829709048415356,3350,577,False,False,False,False
5718,CSS_J083011.6+332717,EW,EW,False,False,0.3650284743376762,1.1177946698885282,6930,2121,False,False,False,False
5719,CSS_J054638.1+050919,EW,EW,False,False,0.3535884539674437,0.9915942221787496,7880,7231,False,False,False,False
5720,CSS_J020833.8+183924,EW,EW,False,False,0.36984950257761934,0.997054924550374,6412,6916,False,False,False,False
5721,CSS_J224459.7+050254,EW,EW,False,False,0.4201156744444316,1.089863041492189,2402,2727,False,False,False,False
5722,CSS_J034835.7+293025,EW,EW,False,False,0.4109150492003624,1.0910226499078604,2857,2698,False,False,False,False
5723,CSS_J055845.1-130330,EW,EW,False,False,0.363371254762948,1.0339208068017443,7082,4780,False,False,False,False
5724,CSS_J003352.7+314829,EW,EW,False,False,0.43662158175528887,1.2927707590747661,1804,548,False,False,False,False
5725,CSS_J234034.2+344236,RS CVn,EW,True,True,0.36406849031173416,1.1845692222126665,7018,1194,False,False,False,False
5726,CSS_J090751.2+241845,EW,EW,False,False,0.4685720890152292,1.000275635252057,1042,6747,False,False,False,False
5727,CSS_J150737.2+145509,EW,EW,False,False,0.41646742765207123,1.0627927897021876,2565,3556,False,False,False,False
5728,CSS_J161911.0-153605,EW,EW,False,False,0.3520116674534605,0.9996943356558115,7957,6781,False,False,False,False
5729,CSS_J023936.5-182907,EW,EW,False,False,0.3735436985141121,1.0781094050461788,6014,3062,False,False,False,False
5730,CSS_J205849.7-074730,RRc,RRc,False,False,0.3780812567119847,1.0883868594442876,5465,2765,False,False,False,False
5731,CSS_J211431.6+105130,EW,EW,False,False,0.3862291088744132,1.1015492919148084,4654,2458,False,False,False,False
5732,CSS_J131755.0-073201,RRab,RRab,False,False,0.48960664448373276,1.101591787057634,683,2455,False,False,False,False
5733,CSS_J163506.4+283852,EW,EW,False,False,0.35261827433941156,0.9893648477012322,7938,7360,False,False,False,False
5734,CSS_J212410.3+185150,EW,EW,False,False,0.3916011491083129,1.0331131629005381,4178,4816,False,False,False,False
5735,CSS_J020354.1-082556,EW,EW,False,False,0.36488745732259625,1.0245895937409368,6947,5259,False,False,False,False
5736,CSS_J041047.1+131721,EW,RRc,True,False,0.3937777315324662,1.030626375012046,3963,4947,False,False,False,False
5737,CSS_J075618.0+360634,EW,EA,True,False,0.4531209025541482,1.1621136559203595,1356,1448,False,False,False,False
5738,CSS_J230251.3+225839,RS CVn,EW,True,True,0.3641616761053301,1.013057821119954,7004,5913,False,False,False,False
5739,CSS_J044102.4+322634,EW,EW,False,False,0.3677784342721832,1.0106988909772556,6634,6079,False,False,False,False
5740,CSS_J113819.6+262042,EW,EW,False,False,0.3935974547882128,1.145315643775165,3981,1667,False,False,False,False
5741,CSS_J232716.7+260052,EW,EW,False,False,0.36325593055112243,1.3407129569715663,7094,382,False,False,False,False
5742,CSS_J023536.1+342348,EW,EW,False,False,0.383058646778832,1.0514219113491041,4967,3996,False,False,False,False
5743,CSS_J095820.4-010738,EW,EW,False,False,0.3512371389236962,1.0833789282819943,7979,2899,False,False,False,False
5744,CSS_J005714.8+003428,EW,EW,False,False,0.400065428901981,0.9959503430664354,3496,6980,False,False,False,False
5745,CSS_J110632.3+162334,EW,EW,False,False,0.373959213657722,1.3327323625959238,5965,402,False,False,False,False
5746,CSS_J121136.5-072126,EW,EW,False,False,0.40236680045275486,1.173120285537665,3324,1307,False,False,False,False
5747,CSS_J224916.7+344514,EW,EW,False,False,0.3818688181564928,1.0057651209943783,5087,6405,False,False,False,False
5748,CSS_J223058.9+032408,EW,EW,False,False,0.3873873095310993,1.027401583573408,4550,5107,False,False,False,False
5749,CSS_J030615.5+192817,EA,EA,False,False,0.51050087458495,1.0446886830314377,461,4298,False,False,False,False
5750,CSS_J203340.5-020940,RRab,RRab,False,False,0.4450667549291222,1.2215955564116563,1550,896,False,False,False,False
5751,CSS_J210728.7-020902,EW,EW,False,False,0.3730013049582301,1.0252635377554833,6078,5229,False,False,False,False
5752,CSS_J124305.8+144832,EW,EW,False,False,0.40311196157239193,1.0688318413731392,3278,3342,False,False,False,False
5753,CSS_J012055.1+421020,RS CVn,EW,True,True,0.36865100974253195,1.0471208674411792,6535,4182,False,False,False,False
5754,CSS_J031729.8+184419,RRab,RRab,False,False,0.49044730541635184,1.0990067472441383,675,2520,False,False,False,False
5755,CSS_J045552.5-090407,EA,EA,False,False,0.49910439927617795,1.0192014165926595,569,5548,False,False,False,False
5756,CSS_J180029.8+413721,RRc,RRc,False,False,0.3868285086183284,1.0433891513491966,4600,4349,False,False,False,False
5757,CSS_J082455.4-033336,EW,EW,False,False,0.38964033612724847,1.138477785936174,4360,1752,False,False,False,False
5758,CSS_J090412.9+202331,EW,EW,False,False,0.4577468113114769,1.1288728808469721,1259,1912,False,False,False,False
5759,CSS_J173736.0+480356,EW,EW,False,False,0.3695265107842886,1.0074251891112413,6448,6290,False,False,False,False
5760,CSS_J215926.5-103030,EW,EW,False,False,0.3682066894774786,1.0366711311977916,6594,4647,False,False,False,False
5761,CSS_J035243.2+040032,EW,EW,False,False,0.372343937126633,0.9905143592514071,6155,7293,False,False,False,False
5762,CSS_J072957.0+614429,EW,EW,False,False,0.3666435357949738,1.0024536131776536,6750,6615,False,False,False,False
5763,CSS_J043524.0+070059,EW,EW,False,False,0.4022284563509011,1.1133372577787797,3337,2206,False,False,False,False
5764,CSS_J043241.5-043820,EW,EW,False,False,0.49800319160632905,1.0402001500918,582,4487,False,False,False,False
5765,CSS_J114824.5+242042,EW,EW,False,False,0.3751756023693751,1.0312420947400367,5814,4916,False,False,False,False
5766,CSS_J143304.9+032156,EA,EW,True,False,0.47359796483985483,1.182807686390164,948,1211,False,False,False,False
5767,CSS_J100539.0-060707,EW,EW,False,False,0.41334435001739855,0.9861325607443534,2722,7538,False,False,False,False
5768,CSS_J171839.0+083419,EW,EW,False,False,0.3644300693628703,1.108188886842761,6981,2312,False,False,False,False
5769,CSS_J154000.8+310817,EW,EW,False,False,0.41086660947235215,1.0858709594555038,2860,2838,False,False,False,False
5770,CSS_J223646.6+195604,EW,EW,False,False,0.35984388748550844,1.0221762070177323,7437,5386,False,False,False,False
5771,CSS_J012913.1+343217,EW,EW,False,False,0.4352839328551981,1.310586555849743,1843,466,False,False,False,False
5772,CSS_J071702.6+332551,EW,EW,False,False,0.45014209706559466,1.3130233404447877,1415,459,False,False,False,False
5773,CSS_J084122.7-022524,EW,EW,False,False,0.4622889330697664,1.5980463088099368,1158,71,False,True,False,False
5774,CSS_J040016.9+363434,EW,EW,False,False,0.40467217552555323,1.0489160411777496,3188,4093,False,False,False,False
5775,CSS_J011026.1+285359,EW,EW,False,False,0.39783039349024063,1.1325144376271354,3652,1855,False,False,False,False
5776,CSS_J143303.4+402845,EW,EW,False,False,0.4210984657100287,1.0479063150849608,2359,4142,False,False,False,False
5777,CSS_J042439.6-105246,EW,EW,False,False,0.35150356330235044,1.0050093593597347,7972,6448,False,False,False,False
5778,CSS_J004155.1+322733,EW,EW,False,False,0.4083857522038121,1.1713756162402285,2978,1327,False,False,False,False
5779,CSS_J151033.1+124228,EW,EW,False,False,0.3781395426204687,1.0192800088793554,5460,5542,False,False,False,False
5780,CSS_J034604.7-034436,EW,EW,False,False,0.40554876825712016,1.174295709640433,3123,1291,False,False,False,False
5781,CSS_J055343.2-071944,EW,EW,False,False,0.40217243452000623,1.3145106371740292,3341,451,False,False,False,False
5782,CSS_J175205.2+310337,EW,EW,False,False,0.38247935437015235,1.0435778616021003,5016,4346,False,False,False,False
5783,CSS_J133751.0+081256,EW,EW,False,False,0.3825438505084868,1.0254329893498773,5011,5219,False,False,False,False
5784,CSS_J050009.1+145028,EW,EW,False,False,0.416811264196921,1.071064719501509,2546,3266,False,False,False,False
5785,CSS_J050854.8+114347,EW,EW,False,False,0.4105901390607446,1.0571957575261006,2872,3761,False,False,False,False
5786,CSS_J141326.3+334159,EW,EW,False,False,0.35737439772239926,0.9948608988910579,7627,7046,False,False,False,False
5787,CSS_J002523.3-031523,RRc,RRc,False,False,0.37325169256442065,1.016950281901999,6053,5697,False,False,False,False
5788,CSS_J155148.1+523426,EW,EW,False,False,0.3947950398331305,1.0272038548375773,3889,5123,False,False,False,False
5789,CSS_J070727.7+411738,EW,EW,False,False,0.37290674125823947,1.0076964519467138,6094,6278,False,False,False,False
5790,CSS_J043442.7+012852,EW,EW,False,False,0.35564198870757724,1.0710048276336164,7752,3269,False,False,False,False
5791,CSS_J044953.0-014650,RS CVn,EW,True,True,0.3750788599986735,1.066244910429394,5824,3439,False,False,False,False
5792,CSS_J032041.9+330551,EW,EW,False,False,0.36162134630312504,1.1659104764357313,7264,1396,False,False,False,False
5793,CSS_J043711.7+064606,EW,EW,False,False,0.37642282611244826,1.0819888198526422,5659,2942,False,False,False,False
5794,CSS_J211018.4+143612,EW,EW,False,False,0.3894168673072175,0.992784385374707,4380,7154,False,False,False,False
5795,CSS_J091703.5+010557,EW,EW,False,False,0.3838869055762976,1.023569554119325,4883,5320,False,False,False,False
5796,CSS_J051612.9+081738,EW,EW,False,False,0.3573368915162096,0.9985565575481319,7632,6843,False,False,False,False
5797,CSS_J063551.4+525908,EW,EW,False,False,0.4090225376080466,1.2106474004180912,2945,979,False,False,False,False
5798,CSS_J002809.2+314152,EW,EW,False,False,0.3652570051928523,1.0162069789019872,6907,5736,False,False,False,False
5799,CSS_J221604.0+255836,EW,EW,False,False,0.36541950168181203,0.9879859920025081,6894,7429,False,False,False,False
5800,CSS_J114013.7+131105,RRc,EW,True,False,0.4042550416104446,1.0842308569048424,3222,2878,False,False,False,False
5801,CSS_J175002.7+324148,EW,EA,True,False,0.4544304619405923,1.0742639874024895,1331,3169,False,False,False,False
5802,CSS_J162809.4+041309,EW,EW,False,False,0.5114148142012954,1.4359552050486795,451,212,False,False,False,False
5803,CSS_J083005.4+482305,EW,EW,False,False,0.4581144179619018,1.230940257693367,1251,828,False,False,False,False
5804,CSS_J170220.6+080144,EW,EW,False,False,0.37960967007819024,1.0681209562367289,5332,3365,False,False,False,False
5805,CSS_J103233.5+362054,EA,EA,False,False,0.629015192566034,1.0951608072194599,99,2599,True,False,False,False
5806,CSS_J161539.6+124723,EW,EA,True,False,0.4023651388299415,0.9858469154870437,3325,7550,False,False,False,False
5807,CSS_J032253.7+341309,EW,EW,False,False,0.3631161563874361,1.064124339621519,7110,3507,False,False,False,False
5808,CSS_J090110.2+143310,EW,EW,False,False,0.3544422660281692,0.9843649479608239,7827,7618,False,False,False,False
5809,CSS_J224507.9+112321,EA,EW,True,False,0.37746174245090297,1.0165577329968776,5535,5720,False,False,False,False
5810,CSS_J235904.6+383409,EW,RRc,True,False,0.39140333786520054,1.1604651341206556,4195,1472,False,False,False,False
5811,CSS_J111851.3+192032,EW,EW,False,False,0.40472150615181474,1.0193773243934048,3184,5538,False,False,False,False
5812,CSS_J133034.7+494409,EW,EW,False,False,0.42758713498746154,1.0018036518363298,2091,6654,False,False,False,False
5813,CSS_J035102.8-024503,EW,EW,False,False,0.4458442855837648,1.346351049034368,1523,367,False,False,False,False
5814,CSS_J011337.8+064243,RRc,RRab,True,False,0.3679307991235754,1.12023159304801,6620,2072,False,False,False,False
5815,CSS_J025614.5+392424,EA,EA,False,False,0.41615476996900697,0.9994144753573364,2577,6794,False,False,False,False
5816,CSS_J172404.0+065320,RRab,RRab,False,False,0.40535892725439493,1.0430468619892563,3138,4366,False,False,False,False
5817,CSS_J210222.9-154254,RRc,RRc,False,False,0.40324231329150567,1.0334486590561756,3275,4802,False,False,False,False
5818,CSS_J045253.0+000604,EW,EW,False,False,0.3703537422933519,1.0897403009147375,6365,2733,False,False,False,False
5819,CSS_J132434.2+125756,EW,EW,False,False,0.36312564598801256,1.04740060738136,7108,4170,False,False,False,False
5820,CSS_J111702.4+184301,RRc,RRc,False,False,0.36874853769534266,1.2228914194952707,6523,889,False,False,False,False
5821,CSS_J011355.3+303033,EA,EA,False,False,0.496120910934723,1.0899188043368575,602,2724,False,False,False,False
5822,CSS_J082539.0+401944,RRab,RRc,True,False,0.4509949914672303,1.069926407185074,1395,3302,False,False,False,False
5823,CSS_J104727.4-050211,EW,EW,False,False,0.40449458594334403,1.1529243835072545,3203,1560,False,False,False,False
5824,CSS_J041413.2+200826,EW,EW,False,False,0.3634298336086289,1.0021392814274375,7074,6634,False,False,False,False
5825,CSS_J155854.1+463549,EW,EW,False,False,0.3799199075240394,1.1953010041682655,5299,1097,False,False,False,False
5826,CSS_J165239.1+145136,RRc,RRc,False,False,0.3979636158762641,1.0000006455376211,3638,6767,False,False,False,False
5827,CSS_J045018.5+105631,RRab,RRab,False,False,0.5414828532731617,1.3805447784026121,294,296,False,False,False,False
5828,CSS_J135907.5-020026,EW,EW,False,False,0.47652493684502684,1.1602426762743527,899,1475,False,False,False,False
5829,CSS_J154332.7+421436,EW,EW,False,False,0.3928919681428903,0.9855187700813677,4056,7566,False,False,False,False
5830,CSS_J014606.3+265901,EW,EW,False,False,0.3595921342034613,1.0480899562527655,7466,4130,False,False,False,False
5831,CSS_J201536.0-121947,RRc,EW,True,False,0.38475144272578,1.6269430486150633,4792,62,False,True,False,False
5832,CSS_J030733.6+330930,EA,EA,False,False,0.4519540950725847,0.9928999973943187,1376,7145,False,False,False,False
5833,CSS_J042733.3+251122,EW,EW,False,False,0.3706409389833734,1.0311349862126775,6333,4921,False,False,False,False
5834,CSS_J051124.6+074413,EW,EW,False,False,0.38527249450395484,1.0700757561667775,4743,3297,False,False,False,False
5835,CSS_J215047.4+143417,EW,EW,False,False,0.3832463997527989,1.065802331874209,4948,3453,False,False,False,False
5836,CSS_J091909.5+323235,EW,EW,False,False,0.39370774102057055,1.1155991194713761,3974,2163,False,False,False,False
5837,CSS_J205653.3-133215,EA,EA,False,False,0.4420350213574277,0.9985092238884855,1623,6852,False,False,False,False
5838,CSS_J221247.4+182410,EW,EW,False,False,0.37515664621303735,1.0272234670759361,5817,5121,False,False,False,False
5839,CSS_J161012.7+400907,RRc,RRc,False,False,0.3962563106786849,1.0344818161359244,3766,4755,False,False,False,False
5840,CSS_J013728.1+084637,EW,EW,False,False,0.36948807272112416,1.0739196244173432,6452,3177,False,False,False,False
5841,CSS_J204445.1-015731,EW,EW,False,False,0.4312024008499346,1.090915826921039,1973,2700,False,False,False,False
5842,CSS_J174504.1+420852,EW,EW,False,False,0.3698678881851262,1.0982098529560882,6410,2543,False,False,False,False
5843,CSS_J115034.8+384031,EW,EW,False,False,0.46507937633669577,1.1066334082693365,1106,2341,False,False,False,False
5844,CSS_J213701.2+113019,EW,EW,False,False,0.3672749438562961,1.0263264084624586,6685,5166,False,False,False,False
5845,CSS_J113258.7+260500,EW,EW,False,False,0.4043577228767557,1.073061698299886,3216,3205,False,False,False,False
5846,CSS_J084420.4-101543,EW,EW,False,False,0.4096327382160498,1.1947676660443736,2913,1101,False,False,False,False
5847,CSS_J132642.3+243230,EW,EW,False,False,0.37469139688242376,1.0090073519347027,5875,6186,False,False,False,False
5848,CSS_J062411.3+535818,EW,EW,False,False,0.4688319905746768,1.189293623570585,1036,1141,False,False,False,False
5849,CSS_J205837.9+000843,EW,EW,False,False,0.3905674747613692,1.0626165920546629,4271,3565,False,False,False,False
5850,CSS_J153447.5+362121,EW,EW,False,False,0.3654095112497886,1.0476298279794423,6897,4158,False,False,False,False
5851,CSS_J092954.4+154935,EW,EW,False,False,0.42522533672796986,1.0795193328167472,2192,3020,False,False,False,False
5852,CSS_J103329.1+032627,RRd,RRd,False,True,0.3822631050379661,1.0189626192081185,5038,5563,False,False,False,False
5853,CSS_J051702.4+085150,EW,EW,False,False,0.39848757383022854,1.0541321854033652,3607,3878,False,False,False,False
5854,CSS_J085802.0+282634,EW,EW,False,False,0.38746904231383134,1.0147560116707466,4540,5817,False,False,False,False
5855,CSS_J220408.0+025004,EW,EW,False,False,0.38383655209628437,0.9933564901613504,4893,7125,False,False,False,False
5856,CSS_J174215.0+193625,EW,EW,False,False,0.3773747626895348,1.0340054430665737,5545,4778,False,False,False,False
5857,CSS_J154718.5+541517,EW,EW,False,False,0.38552841396821014,1.0314969976771897,4715,4903,False,False,False,False
5858,CSS_J231530.5+281646,EW,EW,False,False,0.3637438465603095,1.0329739707234318,7052,4822,False,False,False,False
5859,CSS_J022808.2+040406,EW,EW,False,False,0.36997048950673517,1.0702070637698944,6401,3292,False,False,False,False
5860,CSS_J233735.2+421306,RRc,EW,True,False,0.37987169244914304,1.048007754814791,5304,4134,False,False,False,False
5861,CSS_J152605.0-115200,EW,EW,False,False,0.37684562874267524,1.1957523105567744,5610,1092,False,False,False,False
5862,CSS_J212258.6+185000,RRc,RRc,False,False,0.370383546150042,0.9979490653964221,6359,6878,False,False,False,False
5863,CSS_J171921.3+352435,EW,EW,False,False,0.4716584630131713,1.0977708831641722,993,2554,False,False,False,False
5864,CSS_J085907.2+144938,EW,EW,False,False,0.4049486619127929,1.0451229000159508,3170,4275,False,False,False,False
5865,CSS_J023904.4+314603,EW,EW,False,False,0.36716633725744735,0.9714550398596126,6692,7943,False,False,False,False
5866,CSS_J180235.9+270432,RRc,EW,True,False,0.42027758170444457,1.1697666049092632,2394,1342,False,False,False,False
5867,CSS_J103145.1+050513,EW,EW,False,False,0.3852837532203837,1.0096363446648244,4740,6140,False,False,False,False
5868,CSS_J231016.8+264308,EW,EW,False,False,0.4538821979582232,1.379077330157507,1343,299,False,False,False,False
5869,CSS_J222555.4+073909,EW,RRc,True,False,0.38368634060666146,1.1038416022427655,4904,2398,False,False,False,False
5870,CSS_J211227.3-013322,EW,EW,False,False,0.3781776935756062,1.0190267613863793,5457,5556,False,False,False,False
5871,CSS_J045331.9+043403,EW,EW,False,False,0.41794249563033414,1.2747471423270496,2492,613,False,False,False,False
5872,CSS_J024914.0+372558,EW,EW,False,False,0.36353588630173733,1.1285960041685061,7067,1919,False,False,False,False
5873,CSS_J090622.9-031800,EW,EW,False,False,0.4359633489237338,1.0510790158753112,1819,4014,False,False,False,False
5874,CSS_J042245.6+292636,EW,EW,False,False,0.39316105168121046,1.0651816660924511,4021,3475,False,False,False,False
5875,CSS_J152733.9-125455,EW,EW,False,False,0.37304360965522587,1.0894083815272204,6073,2746,False,False,False,False
5876,CSS_J145411.9+061324,RRc,RRc,False,False,0.36827800735832217,0.9833540334889564,6584,7660,False,False,False,False
5877,CSS_J213450.2+144526,EA,EW,True,False,0.39447112450112554,1.0431247317966876,3914,4361,False,False,False,False
5878,CSS_J075322.6+090154,RRab,RRab,False,False,0.4078374522165933,1.1263761778364398,3006,1958,False,False,False,False
5879,CSS_J170321.3+220025,EW,EW,False,False,0.3744303493943651,1.0536234990703968,5913,3894,False,False,False,False
5880,CSS_J165508.1-041452,EA,EA,False,False,0.4664074231256026,1.020518490136917,1081,5481,False,False,False,False
5881,CSS_J205236.4+032752,EW,EW,False,False,0.48111282905263697,0.9874503025985483,816,7455,False,False,False,False
5882,CSS_J133031.2+150925,EW,EW,False,False,0.3587893621529103,0.985377514778893,7530,7574,False,False,False,False
5883,CSS_J232808.7+130050,EW,EW,False,False,0.41235930888808675,1.0785083338655639,2778,3050,False,False,False,False
5884,CSS_J085827.5+421009,EW,EW,False,False,0.37719376749844297,1.0043430229533685,5563,6495,False,False,False,False
5885,CSS_J153430.5-101651,RRc,RRc,False,False,0.39180904001479366,1.1215360075820127,4163,2043,False,False,False,False
