fila_test,id_objeto,clase,prediccion_rf,mal_clasificado_rf,es_clase_dificil,score_if_percentil_clase,score_lof_percentil_clase,n_train_clase,clase_con_base_suficiente,candidato_fuerte_por_clase,candidato_interesante_por_clase
5905,CSS_J043222.4+381346,EW,EW,False,False,54.432951606944954,58.99519763575915,16852,True,False,False
5906,CSS_J095648.1+082529,EW,EW,False,False,50.20317694865164,63.31732545253048,16852,True,False,False
5907,CSS_J054829.1-173606,EW,EW,False,False,12.098263760620613,38.56667898042113,16852,True,False,False
5908,CSS_J163725.2-111418,EW,EW,False,False,12.947912818618395,68.26745474695235,16852,True,False,False
5909,CSS_J211643.6+005102,EW,EW,False,False,72.75581824898411,42.6117473217584,16852,True,False,False
5910,CSS_J231402.9+265807,EA,EA,False,False,49.26289926289926,30.46683046683047,2597,True,False,False
5911,CSS_J090752.1+230240,EW,EW,False,False,65.92168452161063,41.02327299593646,16852,True,False,False
5912,CSS_J150940.0+214841,EA,EA,False,False,13.75921375921376,65.23341523341524,2597,True,False,False
5913,CSS_J091303.5+174344,EW,EW,False,False,39.52715182859254,41.6697451052826,16852,True,False,False
5914,CSS_J234100.8+330959,EW,EW,False,False,27.225711119320277,54.87624676763946,16852,True,False,False
5915,CSS_J084543.8-063534,EA,EA,False,False,63.26781326781327,55.528255528255535,2597,True,False,False
5916,CSS_J170149.1+124526,EW,EW,False,False,64.27779830070189,0.7942371629109716,16852,True,False,False
5917,CSS_J160449.2+161101,RRc,EW,True,False,85.11777301927195,6.423982869379015,2917,True,False,False
5918,CSS_J231651.4-192236,RRc,EW,True,False,85.01070663811564,42.398286937901496,2917,True,False,False
5919,CSS_J110247.9+431953,EW,EW,False,False,82.93313631326191,16.25415589213151,16852,True,False,False
5920,CSS_J011157.2-071957,EW,EW,False,False,37.9571481344662,49.57517547100111,16852,True,False,False
5921,CSS_J080115.8+540126,EW,EW,False,False,19.135574436645733,29.09124492057628,16852,True,False,False
5922,CSS_J085857.0+671753,EW,EW,False,False,84.18913926856298,43.904691540450685,16852,True,False,False
5923,CSS_J030556.1+295917,EW,EW,False,False,30.956778721832283,29.46065755448836,16852,True,False,False
5924,CSS_J053112.6-192248,RRc,RRc,False,False,44.53961456102783,78.37259100642399,2917,True,False,False
5925,CSS_J225404.4+240205,EW,EW,False,False,17.325452530476543,0.46176579239009974,16852,True,False,False
5926,CSS_J091536.7+154255,RRc,EW,True,False,86.0813704496788,96.25267665952892,2917,True,False,False
5927,CSS_J042340.3+275151,RRab,RRab,False,False,12.690355329949238,44.16243654822335,1249,True,False,False
5928,CSS_J211231.5+044525,EW,EW,False,False,45.179165127447355,60.02955301071297,16852,True,False,False
5929,CSS_J172350.6+504650,EW,EW,False,False,81.437015145918,97.04469892870337,16852,True,False,False
5930,CSS_J230846.5+000956,EW,EW,False,False,6.649427410417437,44.69892870336166,16852,True,False,False
5931,CSS_J230542.0+380209,EW,EW,False,False,13.557443664573329,12.615441448097526,16852,True,False,False
5932,CSS_J052507.2+090741,EW,EW,False,False,40.118212042851866,54.04506834133728,16852,True,False,False
5933,CSS_J131918.3+461325,RRab,RRab,False,False,32.48730964467005,64.9746192893401,1249,True,False,False
5934,CSS_J234502.6+371537,EW,EW,False,False,64.97968230513483,16.069449575175472,16852,True,False,False
5935,CSS_J052325.5+110332,EW,EW,False,False,58.551902475064644,67.95345400812708,16852,True,False,False
5936,CSS_J033220.7+192005,RRc,RRc,False,False,97.53747323340471,86.50963597430406,2917,True,False,False
5937,CSS_J003449.3+343709,EW,EW,False,False,78.86959734022903,59.56778721832286,16852,True,False,False
5938,CSS_J091429.9+032325,EW,EW,False,False,68.47063169560398,43.94163280384189,16852,True,False,False
5939,CSS_J163355.6+253151,RRc,RRc,False,False,14.5610278372591,63.38329764453962,2917,True,False,False
5940,CSS_J074804.4+434043,EW,EW,False,False,90.764684152198,71.20428518655338,16852,True,False,False
5941,CSS_J152328.8+442818,EA,EA,False,False,68.55036855036855,69.4103194103194,2597,True,False,False
5942,CSS_J040208.9+355330,EW,EW,False,False,54.340598448466935,63.4281492427041,16852,True,False,False
5943,CSS_J075453.7+272849,EW,EW,False,False,71.24122644994458,46.67528629479128,16852,True,False,False
5944,CSS_J152221.6+522843,RRd,EW,True,True,83.52941176470588,64.70588235294117,258,True,False,False
5945,CSS_J101533.2-121952,EW,EW,False,False,79.2205393424455,88.54820834872552,16852,True,False,False
5946,CSS_J051718.0+015005,EW,EW,False,False,93.84927964536386,42.814924270410046,16852,True,False,False
5947,CSS_J030729.9+014412,EW,EW,False,False,11.52567417805689,70.02216475803472,16852,True,False,False
5948,CSS_J165920.5+275932,EW,EW,False,False,82.26819357222017,49.44588104913188,16852,True,False,False
5949,CSS_J141208.1-015208,EW,EW,False,False,10.288141854451423,34.11525674178057,16852,True,False,False
5950,CSS_J010208.4+353518,EW,EW,False,False,24.732175840413742,29.202068710749906,16852,True,False,False
5951,CSS_J213614.2-091103,EW,EW,False,False,41.41115626154415,74.067233099372,16852,True,False,False
5952,CSS_J211630.4+084501,RRc,EW,True,False,72.80513918629549,57.70877944325482,2917,True,False,False
5953,CSS_J154851.1+390448,RRd,RRc,True,True,2.3529411764705883,1.1764705882352942,258,True,False,False
5954,CSS_J043004.2+213128,EW,EW,False,False,87.62467676394533,52.53047654229774,16852,True,False,False
5955,CSS_J041721.6+331009,EW,EW,False,False,37.31067602512006,37.80938308090136,16852,True,False,False
5956,CSS_J173905.4+191414,EW,EW,False,False,69.33875138529739,79.25748060583672,16852,True,False,False
5957,CSS_J090455.6-091747,EW,EW,False,False,65.27521241226451,69.24639822681937,16852,True,False,False
5958,CSS_J150928.5+071621,EW,EW,False,False,11.082379017362394,66.53121536756557,16852,True,False,False
5959,CSS_J140425.9+240213,RRc,RRc,False,False,5.995717344753747,31.905781584582442,2917,True,False,False
5960,CSS_J070931.0+412142,EW,EA,True,False,96.04728481714075,65.34909493904692,16852,True,False,False
5961,CSS_J042311.0+232005,EW,EW,False,False,82.08348725526413,61.137790912449205,16852,True,False,False
5962,CSS_J044626.7+221631,EW,EW,False,False,13.963797561876618,53.657185075729586,16852,True,False,False
5963,CSS_J084756.2+271333,EW,EW,False,False,41.725157000369414,70.76099002585889,16852,True,False,False
5964,CSS_J165257.2-031129,RRc,EW,True,False,84.26124197002142,84.47537473233405,2917,True,False,False
5965,CSS_J104129.3-140317,EA,EA,False,False,23.464373464373462,65.6019656019656,2597,True,False,False
5966,CSS_J172556.8+191520,RS CVn,RS CVn,False,True,82.72058823529412,60.66176470588235,846,True,False,False
5967,CSS_J141501.5+151516,EW,EW,False,False,16.438862209087553,14.647210934613963,16852,True,False,False
5968,CSS_J062617.5+494224,EW,EW,False,False,16.087920206871075,15.145917990395272,16852,True,False,False
5969,CSS_J045226.6+152519,EW,EW,False,False,28.7033616549686,12.098263760620613,16852,True,False,False
5970,CSS_J210209.6-192249,EW,EW,False,False,33.8012560029553,81.64019209456963,16852,True,False,False
5971,CSS_J040244.2+333211,EW,EW,False,False,52.19800517177687,22.18322866642039,16852,True,False,False
5972,CSS_J014308.9+165711,EW,EW,False,False,57.203546361285554,30.45807166605098,16852,True,False,False
5973,CSS_J234704.3-164059,RRc,EW,True,False,78.4796573875803,35.974304068522486,2917,True,False,False
5974,CSS_J051626.9+113341,EW,EW,False,False,75.96970816401921,10.066494274104175,16852,True,False,False
5975,CSS_J032432.8+262642,EA,EA,False,False,43.24324324324324,25.921375921375923,2597,True,False,False
5976,CSS_J131553.2-031951,EW,EW,False,False,42.500923531584775,47.266346509050614,16852,True,False,False
5977,CSS_J230646.3+344335,EA,EA,False,False,30.0982800982801,77.39557739557739,2597,True,False,False
5978,CSS_J031022.7+005515,EW,EW,False,False,11.193202807536018,64.3516808274843,16852,True,False,False
5979,CSS_J202825.3-021220,EW,EW,False,False,19.81898780938308,65.42297746582933,16852,True,False,False
5980,CSS_J083236.2+401850,EA,EW,True,False,47.174447174447174,45.33169533169533,2597,True,False,False
5981,CSS_J001339.5-172907,RRab,RRab,False,False,58.37563451776649,35.025380710659896,1249,True,False,False
5982,CSS_J132108.8+033234,LPV,RS CVn,True,False,72.41379310344827,85.0574712643678,281,True,False,False
5983,CSS_J044705.2+193601,EW,EW,False,False,19.634281492427043,63.575914296268934,16852,True,False,False
5984,CSS_J005106.2+290942,RRc,RRc,False,False,4.282655246252676,25.481798715203425,2917,True,False,False
5985,CSS_J140037.8-135609,RRab,RRc,True,False,52.79187817258884,50.50761421319797,1249,True,False,False
5986,CSS_J175657.0+570233,EW,EW,False,False,11.15626154414481,6.316956039896564,16852,True,False,False
5987,CSS_J074328.7+360725,EW,EW,False,False,99.74141115626153,93.20280753601773,16852,True,False,False
5988,CSS_J095628.2+060333,EW,EW,False,False,75.4155892131511,81.21536756557074,16852,True,False,False
5989,CSS_J202320.3-182924,EW,EW,False,False,58.90284447728112,65.2382711488733,16852,True,False,False
5990,CSS_J052054.4+003047,EW,EW,False,False,30.661248614702625,33.52419652752124,16852,True,False,False
5991,CSS_J052401.5+013704,EW,EW,False,False,84.54008127077947,84.81714074621351,16852,True,False,False
5992,CSS_J212323.9-072337,EW,EW,False,False,69.67122275581825,83.8197266346509,16852,True,False,False
5993,CSS_J182014.4+530408,EA,EA,False,False,69.77886977886978,29.975429975429975,2597,True,False,False
5994,CSS_J115758.8+331718,EW,EW,False,False,92.1499815293683,86.99667528629479,16852,True,False,False
5995,CSS_J034622.7+364531,EW,EW,False,False,27.336534909493903,40.41374214998153,16852,True,False,False
5996,CSS_J124028.9+433810,EW,EW,False,False,12.837089028444773,5.596601403768009,16852,True,False,False
5997,CSS_J231821.3+373129,EW,EW,False,False,52.807536017731806,43.01810121906169,16852,True,False,False
5998,CSS_J072317.5+400211,EW,EW,False,False,61.470262282970076,51.92094569634281,16852,True,False,False
5999,CSS_J031505.0+354202,EW,EW,False,False,0.09235315847801995,5.892131510897673,16852,True,False,False
6000,CSS_J163126.9-191757,RRab,RRab,False,False,48.47715736040609,44.41624365482234,1249,True,False,False
6001,CSS_J163823.9+415803,EW,EW,False,False,78.50018470631696,51.51459179903952,16852,True,False,False
6002,CSS_J141308.2+295943,EW,EW,False,False,26.357591429626893,41.33727373476173,16852,True,False,False
6003,CSS_J153930.8-194250,EW,EW,False,False,74.39970446989287,82.93313631326191,16852,True,False,False
6004,CSS_J070429.9+424903,EW,EW,False,False,77.66900628001477,50.9420022164758,16852,True,False,False
6005,CSS_J175124.5+361139,RRc,EW,True,False,85.86723768736617,62.41970021413277,2917,True,False,False
6006,CSS_J123201.5+352959,EW,EW,False,False,69.9852234946435,15.053564831917251,16852,True,False,False
6007,CSS_J172918.8+164008,RRc,RRc,False,False,17.880085653104924,66.80942184154176,2917,True,False,False
6008,CSS_J113334.8+220111,RRc,RRc,False,False,87.79443254817987,38.11563169164882,2917,True,False,False
6009,CSS_J135536.5-014911,EW,EW,False,False,75.9142962689324,97.02622829700775,16852,True,False,False
6010,CSS_J041521.7+100352,EA,EA,False,False,54.91400491400491,32.55528255528255,2597,True,False,False
6011,CSS_J175646.7+302459,RRab,RRab,False,False,57.61421319796954,80.71065989847716,1249,True,False,False
6012,CSS_J141604.8+295908,RRc,EW,True,False,97.00214132762312,71.41327623126338,2917,True,False,False
6013,CSS_J213949.4+182300,EW,EW,False,False,19.597340229035833,1.514591799039527,16852,True,False,False
6014,CSS_J150135.4-115639,EW,EW,False,False,27.244181751015883,92.99963058736608,16852,True,False,False
6015,CSS_J154306.4+235018,EW,EW,False,False,16.56815663095678,21.961581086073142,16852,True,False,False
6016,CSS_J082618.4+403724,EW,EW,False,False,5.282600664942741,34.650905060953086,16852,True,False,False
6017,CSS_J165748.5+091425,RRc,RRc,False,False,54.17558886509636,95.18201284796574,2917,True,False,False
6018,CSS_J041738.9+065707,EW,EW,False,False,70.02216475803472,42.981159955670485,16852,True,False,False
6019,CSS_J221356.0-144652,RRc,EW,True,False,73.23340471092077,93.36188436830835,2917,True,False,False
6020,CSS_J221805.0+281206,EW,EW,False,False,24.658293313631326,64.68415219800518,16852,True,False,False
6021,CSS_J030129.4-065806,EW,EW,False,False,67.39933505725895,2.4196527521241227,16852,True,False,False
6022,CSS_J161419.4+502157,EW,EW,False,False,10.398965644625047,4.377539711858145,16852,True,False,False
6023,CSS_J180637.9+390230,EW,EW,False,False,6.150720354636128,41.59586257850019,16852,True,False,False
6024,CSS_J145228.5-162854,RRab,RRab,False,False,27.411167512690355,24.873096446700508,1249,True,False,False
6025,CSS_J210712.3+130715,EW,EW,False,False,35.44514222386405,84.50314000738825,16852,True,False,False
6026,CSS_J080921.6+240032,EW,EW,False,False,91.87292205393425,98.09752493535278,16852,True,False,False
6027,CSS_J084023.7-045515,EW,EW,False,False,50.55411895086812,40.044329516069446,16852,True,False,False
6028,CSS_J085003.8+122719,EA,EA,False,False,80.5896805896806,76.04422604422605,2597,True,False,False
6029,CSS_J013037.9+282123,EW,EW,False,False,5.8182489841152565,8.847432582194312,16852,True,False,False
6030,CSS_J044755.2+190743,EW,EW,False,False,25.157000369412636,92.64868858514961,16852,True,False,False
6031,CSS_J225941.4+112149,EW,EW,False,False,99.75988178795716,62.81861839674917,16852,True,False,False
6032,CSS_J043846.0-015214,EW,EW,False,False,23.199113409678613,41.872922053934246,16852,True,False,False
6033,CSS_J054713.4-173042,EW,EW,False,False,26.376062061322497,17.842630217953452,16852,True,False,False
6034,CSS_J033657.0+160149,EW,RRc,True,False,52.031769486516446,49.5567048393055,16852,True,False,False
6035,CSS_J203856.0-010514,EW,EW,False,False,39.65644625046176,62.13520502401182,16852,True,False,False
6036,CSS_J045814.0+180443,EW,EW,False,False,2.733653490949391,14.462504617657924,16852,True,False,False
6037,CSS_J030638.9+303856,EW,EA,True,False,92.44551163649797,21.647580347247874,16852,True,False,False
6038,CSS_J080205.8+433228,EA,EA,False,False,72.11302211302211,23.21867321867322,2597,True,False,False
6039,CSS_J172836.6+083416,RRab,RRab,False,False,89.59390862944161,81.7258883248731,1249,True,False,False
6040,CSS_J035901.8+120702,EW,EW,False,False,24.178056889545623,6.612486147026228,16852,True,False,False
6041,CSS_J090730.2+171555,EW,EW,False,False,61.156261544144805,80.91983745844108,16852,True,False,False
6042,CSS_J082250.2+314046,EW,EW,False,False,23.974879940893977,33.21019578869597,16852,True,False,False
6043,CSS_J070249.9+345832,EA,EA,False,False,98.15724815724816,74.07862407862407,2597,True,False,False
6044,CSS_J234359.1+242335,EW,EW,False,False,4.4514222386405615,15.755448836350203,16852,True,False,False
6045,CSS_J205643.8-041131,RRab,RRab,False,False,25.380710659898476,2.030456852791878,1249,True,False,False
6046,CSS_J021407.1+201932,EW,EW,False,False,11.89508681196897,33.912079793128925,16852,True,False,False
6047,CSS_J233620.3+405546,EW,EW,False,False,52.3457702253417,2.1795345400812707,16852,True,False,False
6048,CSS_J022907.3+034314,EW,EW,False,False,6.243073513114148,72.47875877355006,16852,True,False,False
6049,CSS_J082743.4+281945,EA,EA,False,False,47.05159705159705,61.79361179361179,2597,True,False,False
6050,CSS_J160201.5+015449,EW,EW,False,False,7.8684891023273,68.69227927595124,16852,True,False,False
6051,CSS_J073223.5+263420,EW,EW,False,False,97.6727004063539,90.67233099371998,16852,True,False,False
6052,CSS_J081323.7+251602,EW,EW,False,False,29.497598817879574,29.183598079054303,16852,True,False,False
6053,CSS_J170647.7+015238,EW,EW,False,False,86.66420391577392,83.3210195788696,16852,True,False,False
6054,CSS_J134921.7+321651,EW,EW,False,False,14.037680088659032,88.8622090875508,16852,True,False,False
6055,CSS_J031411.6+385745,EW,EW,False,False,57.923900997414115,15.921684521610638,16852,True,False,False
6056,CSS_J091941.1+074124,RS CVn,RRab,True,True,64.33823529411765,79.41176470588235,846,True,False,False
6057,CSS_J232515.1+361202,EA,EW,True,False,42.13759213759214,62.65356265356266,2597,True,False,False
6058,CSS_J132321.7+241020,EW,EW,False,False,88.4373845585519,74.84299963058737,16852,True,False,False
6059,CSS_J044401.3+302308,EW,EW,False,False,77.46582933136314,1.6992981159955671,16852,True,False,False
6060,CSS_J043926.8+204349,EW,EW,False,False,61.19320280753602,44.86516438862209,16852,True,False,False
6061,CSS_J045912.6-165713,RRab,RRab,False,False,57.360406091370564,78.93401015228426,1249,True,False,False
6062,CSS_J231311.8+191602,EW,EW,False,False,8.662726265238271,7.850018470631695,16852,True,False,False
6063,CSS_J212221.3-060424,RRc,RRc,False,False,8.565310492505352,11.241970021413277,2917,True,False,False
6064,CSS_J205423.3+064809,RRc,RRc,False,False,46.680942184154176,72.05567451820129,2917,True,False,False
6065,CSS_J132610.9+174232,EW,EW,False,False,2.8444772811230146,2.5674178056889545,16852,True,False,False
6066,CSS_J064335.2+423633,EW,EW,False,False,15.940155153306243,53.86036202438124,16852,True,False,False
6067,CSS_J211314.0+131142,EW,EW,False,False,19.006280014776504,18.821573697820465,16852,True,False,False
6068,CSS_J090026.3-172548,EW,EW,False,False,73.82711488732915,85.16808274843,16852,True,False,False
6069,CSS_J223113.7+324713,RRc,RRc,False,False,13.81156316916488,9.850107066381156,2917,True,False,False
6070,CSS_J223025.1+114016,EW,EW,False,False,74.17805688954562,84.13372737347618,16852,True,False,False
6071,CSS_J092126.7+340446,EW,EW,False,False,21.813816032508313,66.12486147026229,16852,True,False,False
6072,CSS_J215732.7-121409,EA,EA,False,False,14.496314496314497,6.6339066339066335,2597,True,False,False
6073,CSS_J033034.6+303706,EW,EW,False,False,60.306612486147024,55.87366087920207,16852,True,False,False
6074,CSS_J082947.4-031642,EW,EW,False,False,40.2659770964167,21.05652013298855,16852,True,False,False
6075,CSS_J053447.4+031142,EW,RS CVn,True,False,95.64093091983746,95.3638714444034,16852,True,False,False
6076,CSS_J144719.7-125042,EW,EW,False,False,25.064647210934616,55.76283708902845,16852,True,False,False
6077,CSS_J051925.2+081309,RRab,RRab,False,False,0.25380710659898476,14.974619289340103,1249,True,False,False
6078,CSS_J015219.4+423417,EW,EW,False,False,84.85408200960472,37.90173623937939,16852,True,False,False
6079,CSS_J212124.3+004718,RRc,RRc,False,False,50.32119914346895,40.364025695931474,2917,True,False,False
6080,CSS_J180528.3+455942,EA,EA,False,False,20.515970515970515,19.77886977886978,2597,True,False,False
6081,CSS_J141555.3+364623,EW,EW,False,False,49.22423346878463,94.69892870336164,16852,True,False,False
6082,CSS_J004111.5+171757,EW,EW,False,False,82.3790173623938,90.48762467676394,16852,True,False,False
6083,CSS_J151921.5+111858,EW,EW,False,False,3.7125969708164024,17.916512744735872,16852,True,False,False
6084,CSS_J081121.4-013138,RRab,EW,True,False,98.22335025380711,88.57868020304569,1249,True,False,False
6085,CSS_J081241.2+065327,EW,EW,False,False,63.39120797931289,3.989656446250462,16852,True,False,False
6086,CSS_J160905.7+534712,EW,EW,False,False,14.388622090875508,32.24972294052456,16852,True,False,False
6087,CSS_J073808.8+375032,EW,EA,True,False,94.97598817879572,67.02992242334687,16852,True,False,False
6088,CSS_J044705.5+074117,EW,EW,False,False,16.069449575175472,63.52050240118212,16852,True,False,False
6089,CSS_J054615.3-182042,EW,EW,False,False,91.44809752493536,90.08127077946065,16852,True,False,False
6090,CSS_J204150.5-034944,RRc,RRc,False,False,36.188436830835116,37.58029978586724,2917,True,False,False
6091,CSS_J033529.9+375226,EW,EW,False,False,5.929072774288881,44.4588104913188,16852,True,False,False
6092,CSS_J213459.7+150907,EA,EA,False,False,60.319410319410316,56.26535626535627,2597,True,False,False
6093,CSS_J025014.6+371514,EW,EW,False,False,47.598817879571484,29.128186183967493,16852,True,False,False
6094,CSS_J042339.6+201851,EW,EA,True,False,55.31954192833395,42.85186553380125,16852,True,False,False
6095,CSS_J091520.3-140104,EW,EW,False,False,79.79312892500924,96.74916882157369,16852,True,False,False
6096,CSS_J122315.2+035637,RRc,RRc,False,False,2.0342612419700217,4.817987152034261,2917,True,False,False
6097,CSS_J031430.3+355443,EW,EW,False,False,57.14813446619874,9.660140376800888,16852,True,False,False
6098,CSS_J172638.9+422054,EW,EW,False,False,98.20834872552642,94.29257480605837,16852,True,False,False
6099,CSS_J020404.5+315642,RS CVn,RS CVn,False,True,26.838235294117645,59.92647058823529,846,True,False,False
6100,CSS_J161532.9+105455,RS CVn,RS CVn,False,True,29.411764705882355,44.48529411764706,846,True,False,False
6101,CSS_J013014.6+395249,EW,EW,False,False,35.592907277428885,66.08792020687108,16852,True,False,False
6102,CSS_J022359.4+315819,EW,EW,False,False,99.15035094200222,91.39268562984853,16852,True,False,False
6103,CSS_J044428.4+212113,EW,EW,False,False,67.08533431843368,44.828223125230885,16852,True,False,False
6104,CSS_J163804.2+342033,EA,EA,False,False,40.2948402948403,57.24815724815725,2597,True,False,False
6105,CSS_J094643.5+051859,EW,EW,False,False,23.180642777983007,95.88104913188032,16852,True,False,False
6106,CSS_J101524.4+004239,EW,EW,False,False,80.40265977096416,50.96047284817141,16852,True,False,False
6107,CSS_J211350.0+021407,RS CVn,RS CVn,False,True,50.36764705882353,64.70588235294117,846,True,False,False
6108,CSS_J225952.7-171340,RRc,RRc,False,False,54.49678800856531,59.63597430406852,2917,True,False,False
6109,CSS_J131402.9+213109,RRab,RRab,False,False,91.87817258883248,75.1269035532995,1249,True,False,False
6110,CSS_J203810.3-042439,EW,EW,False,False,96.08422608053195,77.798300701884,16852,True,False,False
6111,CSS_J021243.4+190928,EW,EW,False,False,14.831917251570005,4.008127077946066,16852,True,False,False
6112,CSS_J172924.7+354920,RS CVn,RS CVn,False,True,80.88235294117648,81.61764705882352,846,True,False,False
6113,CSS_J042954.3+053019,EA,EW,True,False,83.29238329238329,66.95331695331696,2597,True,False,False
6114,CSS_J225945.7+044639,EW,EW,False,False,57.166605097894355,28.98042113040266,16852,True,False,False
6115,CSS_J225701.8+205201,EW,EW,False,False,81.0676025120059,78.13077207240488,16852,True,False,False
6116,CSS_J224330.8-103646,EW,EW,False,False,21.25969708164019,55.83671961581086,16852,True,False,False
6117,CSS_J142729.9+573910,EW,EW,False,False,85.13114148503878,88.82526782415958,16852,True,False,False
6118,CSS_J154559.4+140630,EW,EW,False,False,28.42630217953454,13.686738086442556,16852,True,False,False
6119,CSS_J073055.2+461359,EW,EW,False,False,84.2260805319542,50.812707794606574,16852,True,False,False
6120,CSS_J230107.2+231508,EA,EA,False,False,46.43734643734644,39.434889434889435,2597,True,False,False
6121,CSS_J125917.7+214408,EW,EW,False,False,16.180273365349095,30.033247137052086,16852,True,False,False
6122,CSS_J090141.4+112250,EW,EW,False,False,77.37347617288512,32.17584041374215,16852,True,False,False
6123,CSS_J173054.3+392837,EW,EW,False,False,29.31289250092353,24.879940893978574,16852,True,False,False
6124,CSS_J212843.1+203537,EA,EA,False,False,5.405405405405405,2.334152334152334,2597,True,False,False
6125,CSS_J033418.6+384303,EW,EW,False,False,62.70779460657554,79.03583302548948,16852,True,False,False
6126,CSS_J050535.1-140243,RS CVn,EW,True,True,35.294117647058826,41.17647058823529,846,True,False,False
6127,CSS_J081118.8+064654,EW,EW,False,False,64.44403398596232,64.2962689323975,16852,True,False,False
6128,CSS_J041901.8+183200,EW,EW,False,False,69.08016254155892,87.033616549686,16852,True,False,False
6129,CSS_J224217.4-012100,EW,EW,False,False,84.11525674178057,59.06908016254155,16852,True,False,False
6130,CSS_J153255.8-192301,RRc,RRc,False,False,70.12847965738757,78.4796573875803,2917,True,False,False
6131,CSS_J053924.8-173623,RRab,RRab,False,False,13.19796954314721,20.812182741116754,1249,True,False,False
6132,CSS_J213537.2+070310,RRd,RRc,True,True,35.294117647058826,60.0,258,True,False,False
6133,CSS_J000215.5-171903,EW,EW,False,False,63.31732545253048,86.51643886220909,16852,True,False,False
6134,CSS_J211216.9+073357,EW,EW,False,False,87.32914665681565,75.4894717399335,16852,True,False,False
6135,CSS_J084245.2+065233,EW,EW,False,False,68.5075729589952,19.338751385297375,16852,True,False,False
6136,CSS_J205434.9-035722,EW,EW,False,False,86.90432212781677,88.80679719246399,16852,True,False,False
6137,CSS_J084149.7+311947,EW,EW,False,False,67.32545253047654,0.25858884373845586,16852,True,False,False
6138,CSS_J080642.3+181521,RS CVn,EW,True,True,33.455882352941174,56.98529411764706,846,True,False,False
6139,CSS_J022320.2+300500,EA,EA,False,False,57.37100737100738,83.41523341523342,2597,True,False,False
6140,CSS_J213223.1+155024,EW,EW,False,False,92.5932766900628,76.81935722201699,16852,True,False,False
6141,CSS_J134002.1-171340,RRab,RRab,False,False,34.263959390862944,36.04060913705584,1249,True,False,False
6142,CSS_J082034.1+093730,EW,EW,False,False,27.114887329146658,33.17325452530476,16852,True,False,False
6143,CSS_J032935.4-014911,EW,EW,False,False,70.04063538973033,44.73586996675286,16852,True,False,False
6144,CSS_J104157.7+601016,EW,EW,False,False,38.899150350942,18.43369043221278,16852,True,False,False
6145,CSS_J090134.9-055104,EW,EW,False,False,77.77983007018841,64.73956409309199,16852,True,False,False
6146,CSS_J023151.8+153300,EW,RRc,True,False,68.43369043221279,67.73180642777983,16852,True,False,False
6147,CSS_J043331.1+201455,EW,EW,False,False,7.203546361285556,21.887698559290726,16852,True,False,False
6148,CSS_J161202.3+541833,EW,EW,False,False,3.93424455116365,30.014776505356483,16852,True,False,False
6149,CSS_J204313.9-190324,EW,EW,False,False,62.5046176579239,71.40746213520502,16852,True,False,False
6150,CSS_J122858.0-085921,EW,EW,False,False,83.74584410786849,82.97007757665313,16852,True,False,False
6151,CSS_J052610.2+010129,EW,EW,False,False,59.51237532323606,68.0642777983007,16852,True,False,False
6152,CSS_J084758.8+382250,RRab,RRab,False,False,82.23350253807106,30.20304568527919,1249,True,False,False
6153,CSS_J021029.6+385330,EW,EW,False,False,57.9054303657185,27.669006280014774,16852,True,False,False
6154,CSS_J173134.5+573738,RS CVn,RS CVn,False,True,91.17647058823529,93.75,846,True,False,False
6155,CSS_J232056.0+294348,RRc,RRc,False,False,6.316916488222699,51.92719486081371,2917,True,False,False
6156,CSS_J090220.4+202549,EA,EA,False,False,89.06633906633907,75.42997542997543,2597,True,False,False
6157,CSS_J021817.3+052939,EW,EW,False,False,74.71370520871814,47.06316956039897,16852,True,False,False
6158,CSS_J180936.5+373513,RRc,RRc,False,False,22.698072805139187,59.850107066381156,2917,True,False,False
6159,CSS_J212633.9+001947,EW,EW,False,False,27.68747691171038,12.07979312892501,16852,True,False,False
6160,CSS_J173808.8+142511,EW,EW,False,False,8.958256372367936,27.650535648319174,16852,True,False,False
6161,CSS_J162419.5+010259,EW,EW,False,False,42.51939416328038,21.702992242334687,16852,True,False,False
6162,CSS_J093057.9-153559,EW,EW,False,False,85.77761359438493,96.23199113409679,16852,True,False,False
6163,CSS_J144406.4+403420,EW,EW,False,False,83.15478389360916,83.85666789804212,16852,True,False,False
6164,CSS_J054208.2+042952,EW,EW,False,False,39.74879940893978,26.911710380495013,16852,True,False,False
6165,CSS_J095313.8-153827,RRd,RRc,True,True,70.58823529411765,62.35294117647059,258,True,False,False
6166,CSS_J135941.8+150308,EW,EW,False,False,9.013668267454747,66.56815663095678,16852,True,False,False
6167,CSS_J090400.7+354916,EA,EA,False,False,60.56511056511057,91.8918918918919,2597,True,False,False
6168,CSS_J024305.7+370615,EW,EW,False,False,41.70668636867381,13.28038418913927,16852,True,False,False
6169,CSS_J171826.9+075028,EW,EW,False,False,58.108607314370154,57.29589951976357,16852,True,False,False
6170,CSS_J212626.0-144558,RRc,RRab,True,False,96.35974304068522,91.7558886509636,2917,True,False,False
6171,CSS_J083307.6+293506,EW,EW,False,False,51.86553380125601,80.27336534909495,16852,True,False,False
6172,CSS_J002509.3+181214,EW,EW,False,False,56.09530845954932,54.45142223864055,16852,True,False,False
6173,CSS_J125642.5+230906,EW,EW,False,False,60.43590690801626,96.58293313631326,16852,True,False,False
